T_ms,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
0.458,-0.0009822767058368844,-0.07374631268436578,-0.05530973451327434,0.05530973451327434,0.03687315634218289,-0.05803143732415432,0.0,0.009218289085545723,0.009857103742880893,0.018436578171091445,0.028932496571307507,0.018436578171091445
0.46,-0.005976775956284148,-0.07374631268436578,-0.05530973451327434,0.05530973451327434,0.03687315634218289,-0.063025170307595,0.0,0.009218289085545723,0.01235428831246384,0.018436578171091445,0.0339268657104734,0.018436578171091445
0.462,-0.010971275206731542,-0.07374631268436578,-0.05530973451327434,0.05530973451327434,0.03687315634218289,-0.06801890329103569,0.0,0.009218289085545723,0.014851472882046754,0.018436578171091445,0.03892123484963923,0.018436578171091445
0.464,-0.015965774457178807,-0.07374631268436578,-0.05530973451327434,0.05530973451327434,0.03687315634218289,-0.07301263627447636,0.0,0.009218289085545723,0.017348657451629702,0.018436578171091445,0.043915603988805126,0.018436578171091445
0.466,-0.01465103486628931,-0.07797410423472939,-0.0670826746642638,0.05530973451327434,0.04312984178525785,-0.08226642583146844,0.0,0.009218289085545723,0.018436578171091445,0.018436578171091445,0.04890997312797102,0.018436578171091445
0.468,-0.007159285990618415,-0.08546565794347824,-0.0820643181113065,0.05530973451327434,0.05311830661696893,-0.09225389179834981,0.0,0.009218289085545723,0.018436578171091445,0.018436578171091445,0.05390434226713692,0.018436578171091445
0.47,0.0003324628850524809,-0.09295721165222708,-0.09704596155834959,0.05530973451327434,0.06310677144867995,-0.10224135776523118,0.0,0.009218289085545723,0.018436578171091445,0.018436578171091445,0.05889871140630281,0.018436578171091445
0.472,0.007824211760723574,-0.10044876536097593,-0.11296636232462201,0.05530973451327434,0.07309523628039097,-0.1126311624085035,0.0,0.009218289085545723,0.018436578171091445,0.018436578171091445,0.0638930805454687,0.018436578171091445
0.474,0.02954386092170821,-0.10794031906972476,-0.13793576806969382,0.05297538740634029,0.09008674243290414,-0.12511549486710521,0.0,0.009218289085545723,0.018436578171091445,0.018436578171091445,0.0688874496846346,0.018436578171091445
0.476,0.054516357173945186,-0.11543187277847351,-0.16290517381476563,0.050478271198412514,0.10756655588839854,-0.1375998273257069,0.0,0.009218289085545723,0.018436578171091445,0.018436578171091445,0.07388181882380043,0.018436578171091445
0.478,0.0794888534261815,-0.12292342648722245,-0.1878745795598368,0.04798115499048474,0.12504636934389293,-0.1500841597843086,0.0,0.009218289085545723,0.018436578171091445,0.018436578171091445,0.07887618796296639,0.018436578171091445
0.48,0.10354329875719336,-0.1272441365331987,-0.20882733513574753,0.04001737897601251,0.1425261827993871,-0.1613969766851837,0.0,0.009218289085545723,0.018436578171091445,0.018436578171091445,0.08341757943602186,0.018436578171091445
0.482,0.12102404613375924,-0.11725539825486676,-0.2238089785827906,0.015046216896734799,0.16000599625488152,-0.17138444265206507,0.0,0.009218289085545723,0.018436578171091445,0.018436578171091445,0.08591476400560484,0.018436578171091445
0.484,0.13850479351032466,-0.1072666599765351,-0.2387906220298337,-0.009924945182542912,0.17748580971037592,-0.18137190861894645,0.0,0.009218289085545723,0.018436578171091445,0.018436578171091445,0.08841194857518776,0.018436578171091445
0.486,0.1559855408868901,-0.09727792169820318,-0.2537722654768768,-0.0348961072618203,0.19496562316587007,-0.1913593745858278,0.0,0.009218289085545723,0.018436578171091445,0.018436578171091445,0.09090913314477074,0.018436578171091445
0.488,0.18208009937617936,-0.07383148797201083,-0.26520663741437306,-0.06262243412377189,0.2165781837953753,-0.18193991616208668,0.0,0.010441715944442148,0.018436578171091445,0.018436578171091445,0.09340631771435365,0.018436578171091445
0.49,0.21953884375453384,-0.03637371942826612,-0.2751943997124018,-0.09258782861890515,0.24154934587465302,-0.16695871721176464,0.0,0.01293890051402513,0.018436578171091445,0.018436578171091445,0.09590350228393663,0.018436578171091445
0.492,0.2569975881328893,0.0010840491154775974,-0.2851821620104305,-0.122553223114038,0.2665205079539304,-0.1519775182614424,0.0,0.015436085083608045,0.018436578171091445,0.018436578171091445,0.09840068685351955,0.018436578171091445
0.494,0.29445633251124376,0.03854181765922132,-0.29383104091873735,-0.15251861760917126,0.2914916700332081,-0.13380127688095667,0.0,0.017933269653190958,0.018436578171091445,0.018436578171091445,0.10089787142310246,0.018436578171091445
0.496,0.3171355904540839,0.07400571015128353,-0.23140752655605784,-0.17818849582929996,0.2670643949499336,-0.08136708055482951,-0.001993876051682494,0.018436578171091445,0.018436578171091445,0.018436578171091445,0.10538893204436793,0.018436578171091445
0.498,0.33461633783064976,0.10896629412544434,-0.16898401219337994,-0.20315965790857735,0.23460188424687303,-0.02893288422870235,-0.004491060621265409,0.018436578171091445,0.018436578171091445,0.018436578171091445,0.11038330118353376,0.018436578171091445
0.5,0.3520970852072152,0.14392687809960605,-0.10656049783070042,-0.22813081998785506,0.202139373543812,0.023501312097424808,-0.006988245190848389,0.018436578171091445,0.018436578171091445,0.018436578171091445,0.11537767032269973,0.018436578171091445
0.502,0.3665554427196661,0.18022316544819478,-0.04413698346802088,-0.2522603467156531,0.16757277446205185,0.07691768813356518,-0.009485429760431303,0.018436578171091445,0.018703718845977026,0.018436578171091445,0.12010489878697997,0.018436578171091445
0.504,0.3216049494656408,0.2276696722702714,0.018286530894658655,-0.272237276379075,0.12262468271935255,0.13184875095141269,-0.011982614330014284,0.018436578171091445,0.021200903415560007,0.018436578171091445,0.12260208335656296,0.018436578171091445
0.506,0.2766544562116154,0.27511617909234676,0.08071004525733819,-0.2922142060424972,0.07767659097665268,0.18677981376926017,-0.0144797988995972,0.018436578171091445,0.02369808798514292,0.018436578171091445,0.12509926792614587,0.018436578171091445
0.508,0.23170396295758883,0.3225626859144234,0.1431335596200161,-0.3121911357059194,0.032728499233952796,0.2417108765871077,-0.01697698346918018,0.018436578171091445,0.026195272554725903,0.018436578171091445,0.12759645249572885,0.018436578171091445
0.51,0.19299470477295774,0.354445344721424,0.18970592580554657,-0.3095391903531439,-0.0015006517116003873,0.2791283734914666,-0.018436578171091445,0.019474168038763093,0.02765486725663717,0.018436578171091445,0.1290560471976401,0.017398988303419797
0.512,0.1655249588954978,0.364434082999756,0.2271600344231543,-0.28207091206593843,-0.023974697582950327,0.30909077139211066,-0.018436578171091445,0.021971352608346074,0.02765486725663717,0.020514869220719354,0.1290560471976401,0.014901803733836816
0.514,0.1380552130180371,0.3744228212780876,0.26461414304076203,-0.254602633778733,-0.046448743454300265,0.33905316929275475,-0.018436578171091445,0.02446853717792899,0.02765486725663717,0.02301270313644032,0.1290560471976401,0.0124046191642539
0.516,0.11058546714057717,0.3844115595564193,0.30206825165836976,-0.22713435549152786,-0.06892278932564991,0.3688498983266499,-0.018436578171091445,0.026965721747511905,0.02765486725663717,0.02551053705216129,0.1290560471976401,0.009907434594670987
0.518,0.07979109241259169,0.37631990723017406,0.3418769483061743,-0.20358841554046328,-0.11100852687770438,0.3813342307852516,-0.018436578171091445,0.029462906317094886,0.029462906317094886,0.028008370967882255,0.1272480081371824,0.011026328146003439
0.52,0.047326847284684476,0.3613367998126766,0.3818279974982892,-0.18111436966911332,-0.15845373482833203,0.3938185632438533,-0.018436578171091445,0.0319600908866778,0.0319600908866778,0.03050620488360329,0.12475082356759949,0.013523512715586354
0.522,0.014862602156777259,0.34635369239517866,0.4217790466904041,-0.1586403237977637,-0.20589894277895907,0.406302895702455,-0.018436578171091445,0.03445727545626078,0.03445727545626078,0.03300403879932426,0.1222536389980165,0.016020697285169333
0.524,-0.01760164297113081,0.33096406655937716,0.4498148031872194,-0.13499513439487368,-0.24983072013496654,0.40610172636425934,-0.018436578171091445,0.0369544600258437,0.03687315634218289,0.03550187271504522,0.11967515074477279,0.018436578171091445
0.526,-0.06466403114270568,0.3034950362939644,0.4423239814636979,-0.1000355074838849,-0.25981918496667766,0.37863619495533557,-0.018436578171091445,0.039451644595426674,0.03687315634218289,0.03687315634218289,0.11468078160560682,0.018436578171091445
0.528,-0.11211177402195469,0.2760260060285523,0.4348331597401765,-0.06507588057289655,-0.2698076497983886,0.35117066354641185,-0.018436578171091445,0.04194882916500959,0.03687315634218289,0.03687315634218289,0.109686412466441,0.018436578171091445
0.53,-0.15955951690120493,0.24855697576313954,0.427342338016655,-0.03011625366190776,-0.2797961146300997,0.3237051321374881,-0.018436578171091445,0.04444601373459257,0.03687315634218289,0.03687315634218289,0.10469204332727504,0.018436578171091445
0.532,-0.19146461990425062,0.22108794549772748,0.40728217136722406,-0.004196266823179023,-0.27974053493707735,0.2978016214721998,-0.018436578171091445,0.04694319830417548,0.03772490921862976,0.03687315634218289,0.10140117994100295,0.018436578171091445
0.534,-0.18397287102857954,0.1936189152323147,0.3773188844731379,0.008289314216459669,-0.26475783768951094,0.2728329565549964,-0.018436578171091445,0.049440382873758466,0.04022209378821274,0.040672350074026045,0.10140117994100295,0.018436578171091445
0.536,-0.17648112215290865,0.16614988496690264,0.3473555975790525,0.020774895256098526,-0.2497751404419443,0.247864291637793,-0.018436578171091445,0.05193756744334138,0.042719278357795654,0.045668017905467984,0.10140117994100295,0.018436578171091445
0.538,-0.16898937327723776,0.13868085470149058,0.3173923106849663,0.03326047629573738,-0.23479244319437767,0.2228956267205896,-0.018436578171091445,0.054434752012924296,0.04521646292737857,0.050663685736909915,0.10140117994100295,0.018436578171091445
0.54,-0.1570660452633103,0.11445622857454367,0.2809308225114615,0.03687315634218289,-0.2127114251522567,0.19326456655344396,-0.020058780240324384,0.056931936582507274,0.04609144542772861,0.05530973451327434,0.09977897787177001,0.018436578171091445
0.542,-0.14208254751196853,0.09198156744829744,0.24347671389385378,0.03687315634218289,-0.187740263072979,0.16330216865279948,-0.0225559648099073,0.05942912115209019,0.04609144542772861,0.05530973451327434,0.0972817933021871,0.018436578171091445
0.544,-0.12709904976062633,0.06950690632205062,0.20602260527624608,0.03687315634218289,-0.1627691009937013,0.1333397707521554,-0.02505314937949028,0.06192630572167317,0.04609144542772861,0.05530973451327434,0.09478460873260411,0.018436578171091445
0.546,-0.11211555200928454,0.04703224519580438,0.1716386947764464,0.036825516605306696,-0.13798849786192868,0.10699842093902998,-0.027550333949073195,0.06442349029125609,0.04609144542772861,0.05530973451327434,0.0922874241630212,0.018436578171091445
0.548,-0.09937995671937706,0.036520840379652586,0.15166317018038894,0.03432840039737892,-0.12300580061436205,0.09201722198870793,-0.030047518518656172,0.06931332612285807,0.050876747951766624,0.056257590618151374,0.08979023959343822,0.018436578171091445
0.55,-0.08689370859325858,0.02653210210132093,0.1316876455843315,0.03183128418945115,-0.10802310336679542,0.07703602303838589,-0.03254470308823909,0.0743076952620239,0.055871117090932454,0.05875542453387234,0.0872930550238553,0.018436578171091445
0.552,-0.07440746046714042,0.01654336382298901,0.11171212098827403,0.02933416798152338,-0.09304040611922879,0.06205482408806384,-0.03504188765782207,0.07930206440118986,0.060865486230098416,0.061253258449593305,0.08479587045427232,0.018436578171091445
0.554,-0.06296393684414138,0.007886457315101536,0.09294466933581488,0.028472682739678692,-0.07805770887166236,0.04844631003366389,-0.03687315634218289,0.0836305176551336,0.06519393948404215,0.06375109236531427,0.08096685411424523,0.017770662285869352
0.556,-0.05547218796847029,0.0028920881759357067,0.07546608531426506,0.030969798947606462,-0.06307501162409573,0.035961977575062185,-0.03687315634218289,0.08612770222471651,0.06769112405362507,0.06796982896325056,0.07347530040549648,0.015273477716286437
0.558,-0.04798043909279939,-0.0021022809632302536,0.057987501292714794,0.03346691515553423,-0.04809231437652911,0.023477645116460482,-0.03687315634218289,0.08862488679429949,0.07018830862320805,0.0729654967946925,0.06598374669674754,0.012776293146703458
0.56,-0.0404886902171283,-0.007096650102396083,0.04050891727116453,0.03596403136346197,-0.033109617128962675,0.010993312657858778,-0.03687315634218289,0.09112207136388241,0.07268549319279097,0.07796116462613442,0.05849219298799879,0.010279108577120543
0.562,-0.0355810846752744,-0.009218289085545723,0.03291806403002043,0.03528516511297604,-0.024478884798223462,0.00707642730828796,-0.03687315634218289,0.09361925593346539,0.0766190428403821,0.0829568324575765,0.05243700435725802,0.007781924007537562
0.564,-0.03308383505005076,-0.009218289085545723,0.027924182881006062,0.032788048905048266,-0.01948465238236792,0.004579560816567619,-0.03687315634218289,0.0961164405030483,0.08161341197954793,0.08545855102946497,0.04744263521809219,0.0052847394379546475
0.566,-0.030586585424827065,-0.009218289085545723,0.02293030173199183,0.030290932697120528,-0.014490419966512442,0.0020826943248472784,-0.03687315634218289,0.09861362507263129,0.0866077811187139,0.08795638494518593,0.042448266078926225,0.002787554868371667
0.568,-0.028089335799603436,-0.009218289085545723,0.018436578171091445,0.027793816489192758,-0.0094961875506569,-0.0004141721668730625,-0.03687315634218289,0.1011108096422142,0.09160215025787972,0.0904542188609069,0.037453896939760395,0.0002903702987887521
0.57,-0.025592086174379736,-0.011425103356339951,0.018436578171091445,0.025296700281264985,-0.009218289085545723,-0.0029110386585934032,-0.03907997061297712,0.10581480848259141,0.09218289085545722,0.09372121469779864,0.03687315634218289,0.0
0.572,-0.023094836549156107,-0.013922287925922865,0.018436578171091445,0.022799584073337247,-0.009218289085545723,-0.005407905150313744,-0.041577155182560034,0.11080917762175724,0.09218289085545722,0.09871688252924057,0.03687315634218289,0.0
0.574,-0.020597586923932473,-0.016419472495505846,0.018436578171091445,0.020302467865409474,-0.009218289085545723,-0.007904771642034085,-0.04407433975214301,0.11580354676092319,0.09218289085545722,0.10371255036068251,0.03687315634218289,0.0
0.576,-0.018436578171091445,-0.018436578171091445,0.01741702616455152,0.018436578171091445,-0.008587062571935982,-0.010401638133754425,-0.04657152432172593,0.12031783700609171,0.09266296974945454,0.10870821819212458,0.03687315634218289,0.0
0.578,-0.018436578171091445,-0.018436578171091445,0.014920085590044338,0.018436578171091445,-0.006089946364008244,-0.012898504625474767,-0.04906870889130884,0.12281502157567463,0.09516015431903746,0.1121616775250576,0.03687315634218289,0.0
0.58,-0.018436578171091445,-0.018436578171091445,0.012423145015537157,0.018436578171091445,-0.0035928301560804727,-0.015395371117195107,-0.051565893460891826,0.1253122061452576,0.09765733888862044,0.11465951144077856,0.03687315634218289,0.0
0.582,-0.018436578171091445,-0.018436578171091445,0.009926204441029976,0.018436578171091445,-0.0010957139481527016,-0.017892237608915448,-0.05406307803047474,0.12780939071484052,0.10015452345820335,0.11715734535649952,0.03687315634218289,0.0
0.584,-0.018436578171091445,-0.018436578171091445,0.007429263866522794,0.018436578171091445,0.0,-0.018436578171091445,-0.05656026260005772,0.13155710337120688,0.10265170802778634,0.11965517927222057,0.03687315634218289,0.0012505280867833829
0.586,-0.018436578171091445,-0.018436578171091445,0.004932323292015678,0.018436578171091445,0.0,-0.018436578171091445,-0.059057447169640634,0.13655147251037272,0.10514889259736925,0.12446826826378866,0.03687315634218289,0.0037477126563662975
0.588,-0.018436578171091445,-0.018436578171091445,0.0024353827175084965,0.018436578171091445,0.0,-0.018436578171091445,-0.06155463173922361,0.14154584164953868,0.10764607716695222,0.1294639360952306,0.03687315634218289,0.006244897225949278
0.59,-0.018436578171091445,-0.018436578171091445,0.0,0.018436578171091445,0.0,-0.018436578171091445,-0.06405181630880653,0.1465402107887045,0.11014326173653514,0.13445960392667267,0.03687315634218289,0.008742081795532193
0.592,-0.018436578171091445,-0.018436578171091445,0.0,0.018436578171091445,0.0,-0.018436578171091445,-0.06654900087838951,0.14951360264830102,0.11466142358568757,0.1388648040206502,0.04091511090132179,0.011239266365115174
0.594,-0.018436578171091445,-0.018436578171091445,0.0,0.018436578171091445,0.0,-0.018436578171091445,-0.06904618544797242,0.1520107872178839,0.1196557927248534,0.1413626379363712,0.04590948004048762,0.013736450934698087
0.596,-0.018436578171091445,-0.018436578171091445,0.0,0.018436578171091445,0.0,-0.018436578171091445,-0.0715433700175554,0.15450797178746692,0.12465016186401937,0.14386047185209216,0.05090384917965358,0.016233635504281068
0.598,-0.018134339184680017,-0.018436578171091445,-0.0008310310694816219,0.018436578171091445,0.0004446375441779241,-0.018436578171091445,-0.07404055458713832,0.1570051563570498,0.1290560471976401,0.1463583057678132,0.056486702124364484,0.018436578171091445
0.6,-0.013139839934232752,-0.018436578171091445,-0.003327971643988803,0.018436578171091445,0.0029417537521056625,-0.018436578171091445,-0.07653773915672123,0.15950234092663274,0.1290560471976401,0.14885613968353414,0.06647544040269615,0.018436578171091445
0.602,-0.008145340683785487,-0.018436578171091445,-0.005824912218495985,0.018436578171091445,0.005438869960033467,-0.018436578171091445,-0.07903492372630422,0.1619995254962157,0.1290560471976401,0.15135397359925512,0.07646417868102806,0.018436578171091445
